name,address,phone,hours,latitude,longitude
OBA-YENI YASAMAL,,,,40.387441097545,49.803472
OBA-MEHDIABAD 4,,,,40.496499097545,49.854204
MASTAGA 12,,,,40.530690595062,50.024960788602
OBA-YENI YASAMAL 30,,,,40.377305832909,49.804976751452
OBA-BINEQEDI G.S.,,,,40.482280097545,49.837396
OBA-YYASAMAL 20,,,,40.388952097545,49.802749
OBA-YENI YASAMAL 34,,,,40.374080283089,49.805497493462
OBA-YENI YASAMAL 29,,,,40.378665050232,49.804336829365
OBA-YENI YASAMAL 35,,,,40.374465635247,49.80508241124
OBA-YYASAMAL 24,,,,40.372542097545,49.80552
OBA-BILECERI 13,,,,40.440249997524,49.808654764717
OBA-MASHTAGA 13,,,,40.527234912798,50.042263262074
OBA-YENI YASAMAL 12,,,,40.395236097545,49.801347
OBA-BILECERI,,,,40.442795097545,49.809524
OBA-MASTAGA 10,,,,40.536283097545,49.989964
OBA-YASAMAL 43,,,,40.379361,49.803139
OBA-20 YANVAR 2,,,,40.412850644311,49.800995300052
OBA-YENI YASAMAL 19,,,,40.386661097545,49.801484
OBA-YENI YASAMAL 27,,,,40.391878955916,49.800774453755
OBA-SHAGAN 6,,,,40.477921408095,50.125221209372
OBA-YENI YASAMAL 38,,,,40.381793341056,49.802138899998
OBA-MEHDIABAD 1,,,,40.500407097545,49.856036
OBA-BINEQEDI 17,,,,40.471172978401,49.825079004981
OBA-BILECERI 4,,,,40.431852097545,49.804124
OBA-ALATAVA 3,,,,40.406012077209,49.799417846551
OBA-BUZOVNA 3,,,,40.489003097545,50.115404
OBA-TURKAN 5,,,,40.369597324556,50.152064984017
OBA-YENI YASAMAL 39,,,,40.394370977875,49.799023988361
OBA-ALATAVA 2,,,,40.404426052123,49.798633855874
OBA-BUZOVNA 4,,,,40.518019097545,50.072847
OBA-BINEQEDI 24,,,,40.465949404382,49.819215568741
OBA-BINEQEDI 25,,,,40.462468888581,49.816704495688
OBA-BAYIL 2,,,,40.335477097545,49.820343
OBA-BILECERI 5,,,,40.424864097545,49.800506
OBA-YENI YASAMAL 18,,,,40.400187097545,49.797292
OBA-YYASAMAL 26,,,,40.399262097545,49.797072
OBA-MEHDIABAD 8,,,,40.498306185964,49.848536658142
OBA-AVTOVAGZAL,,,,40.422075097545,49.79872
OBA-BILECERI 22,,,,40.441685455902,49.804371828834
OBA-BUZOVNA 17,,,,40.502574386672,50.102331370913
OBA-BUZOVNA 15,,,,40.492223655316,50.11545431853
OBA-BINEQEDI 6,,,,40.474128097545,49.823349
OBA-BUZOVNA 7,,,,40.496849097545,50.110325
OBA-YENI YASAMAL 7,,,,40.393940097545,49.795627
OBA-BINEQEDI 14,,,,40.472733097545,49.820933
OBA-BILECERI 19,,,,40.445242094056,49.804453837113
OBA-SHAGAN 5,,,,40.483283465459,50.126387785783
OBA-BILECERI 2,,,,40.437456097545,49.801347
OBA-YENI YASAMAL 40,,,,40.390417242363,49.795522373887
OBA-MASTAGA 17,,,,40.532657537111,50.042504291564
OBA-BAYIL 6,,,,40.326487097545,49.823162
OBA-NARDARAN 4,,,,40.541702080687,49.984351268461
OBA-YYASAMAL 23,,,,40.390078097545,49.794326
OBA-BAYIL 7,,,,40.329810658208,49.819628133395
OBA-BILECERI 18,,,,40.451141203689,49.80494341021
OBA-MERDEKAN 12,,,,40.468700738514,50.141337786508
OBA-YENI YASAMAL 3,,,,40.399925097545,49.792627
OBA-BUZOVNA 13,,,,40.503111801715,50.107749080309
OBA-YENI YASAMAL 2,,,,40.394305097545,49.792344
OBA-BILECERI 14,,,,40.439478491319,49.798609294281
OBA-ALBALILIQ 4,,,,40.526333,50.068472
OBA-YENI YASAMAL 42,,,,40.392205057502,49.791444399998
OBA-QALA 5,,,,40.451928341548,50.153566205271
OBA-BILECERI 11,,,,40.447286097545,49.798599
OBA-YENI YASAMAL 28,,,,40.386878197853,49.78968770167
OBA-BADAMDAR 2,,,,40.340111097545,49.806685
OBA-BAYIL 5,,,,40.323695097545,49.818448
OBA-BILECERI 15,,,,40.44652041193,49.797189035582
OBA-BUZOVNA 8,,,,40.507797097545,50.107917
OBA-SHAGAN 1,,,,40.489924097545,50.129379
OBA-YENI YASAMAL 31,,,,40.390512257358,49.788054622019
BADAMDAR 6,,,,40.338182141328,49.805704216643
OBA-YENI YASAMAL 21,,,,40.388384097545,49.787374
OBA-BADAMDAR 7,,,,40.338025974277,49.805692717609
OBA-YYASAMAL 22,,,,40.389485097545,49.787166
OBA-BILECERI 17,,,,40.439650383719,49.79288473605
OBA-BADAMDAR 8,,,,40.336263670252,49.805534710958
OBA-KURDEXANI 4,,,,40.541871663239,49.921096072485
OBA-MERDEKAN 4,,,,40.476018097545,50.144573
OBA-SHAGAN 3,,,,40.493712097545,50.128611
OBA-BUZOVNA 9,,,,40.518746097545,50.094817
OBA-MERDEKAN 11,,,,40.487516097545,50.137451
OBA-BUZOVNA 11,,,,40.516683097545,50.101774
OBA-MERDEKAN 2,,,,40.487800097545,50.138157
OBA-PIRSAGI 4,,,,40.528201097545,49.874179
OBA-NARDARAN 2,,,,40.550954097545,49.99469
OBA-BUZOVNA,,,,40.519147097545,50.102565
OBA-SHAGAN 7,,,,40.497888885198,50.131526881517
OBA-KURDEXANI 2,,,,40.545770097545,49.916935
OBA-QALA 4,,,,40.446659097545,50.168626
OBA-BILECERI 16,,,,40.443268384541,49.785358415905
OBA-SHAGAN 4,,,,40.496820097545,50.134898
OBA-BINEQEDI 26,,,,40.456082617824,49.790111908596
OBA-BUZOVNA 16,,,,40.525031,50.097809
OBA-XOCASEN 2,,,,40.425224126516,49.778346133819
OBA-BINEQEDI 20,,,,40.448862109588,49.785268404306
OBA-BUZOVNA 5,,,,40.515912097545,50.114505
OBA-MERDEKAN 9,,,,40.487041097545,50.147748
OBA-SHUVELAN 10,,,,40.473540679994,50.159024721521
OBA-BUZOVNA 2,,,,40.527594097545,50.097671
OBA-MERDEKAN 13,,,,40.493547095626,50.142946757731
OBA-BUZOVNA 12,,,,40.52094717765,50.110048724425
OBA-BUZOVNA 14,,,,40.533826386101,50.087710414969
OBA-QALA 7,,,,40.443583053154,50.176324298265
OBA-SULUTEPE 4,,,,40.431247097545,49.775143
OBA-NARDARAN 1,,,,40.557623097545,50.00796
OBA-MERDEKAN 8,,,,40.481854097545,50.157116
OBA-BUZOVNA 6,,,,40.510381097545,50.128945
OBA-XOCASEN 1,,,,40.416169292657,49.771375475809
OBA-KURDEXANI 3,,,,40.553793097545,49.918413
OBA-BINEQEDI 15,,,,40.449114097545,49.777835
OBA-MERDEKAN,,,,40.485943097545,50.15665
OBA-MERDEKAN 10,,,,40.484619097545,50.158054
OBA-SULUTEPE 8,,,,40.433386364588,49.771862073644
OBA-BILGEH 4,,,,40.558001532247,50.024935598963
OBA-BILGEH 3,,,,40.557932097545,50.028401
OBA-SULUTEPE 5,,,,40.425455097545,49.768645
OBA-SULUTEPE 2,,,,40.413393097545,49.766554
OBA-FATMAYI 2,,,,40.529252097545,49.846628
OBA-MASAZIR 20,,,,40.463471537539,49.78016382732
OBA-MERDEKAN 5,,,,40.484695097545,50.165514
OBA-BILECERI 21,,,,40.447272840918,49.769703273017
OBA-MASAZIR 16,,,,40.458981925282,49.7746285945
OBA-MERDEKAN 6,,,,40.501017097545,50.151674
OBA-SHUVELAN 6,,,,40.482663097545,50.167758
OBA-SHUVELAN 9,,,,40.476504874063,50.172610238504
OBA-SULUTEPE 7,,,,40.415145379168,49.759359557776
OBA-XIRDALAN 33,,,,40.441060854948,49.764210517211
OBA-MERDEKAN 7,,,,40.492396097545,50.164535
OBA-BILGEH,,,,40.563437097545,50.039382
OBA-SHUVELAN 7,,,,40.485834097545,50.170703
OBA-SULUTEPE 9,,,,40.431943492862,49.758998965084
OBA-MASAZIR 11,,,,40.452381834819,49.765028744539
OBA-XIRDALAN 16,,,,40.441132097545,49.759915
OBA-TURKAN 3,,,,40.367692097545,50.199285
PIRSAGI 5,,,,40.558456366404,49.88423985133
OBA-PIRSAGI 2,,,,40.560594097545,49.890317
OBA-MASAZIR 14,,,,40.462110969182,49.765863055705
OBA-SHUVELAN 4,,,,40.475612097545,50.18381
OBA-SHUVELAN 2,,,,40.485026097545,50.177794
OBA-MASAZIR 19,,,,40.475881123162,49.771002452174
OBA-MASAZIR 9,,,,40.460045097545,49.762421
OBA-MASAZIR 10,,,,40.468119097545,49.765999
OBA-SULUTEPE 1,,,,40.437776097545,49.75361
OBA-XIRDALAN 36,,,,40.447459075954,49.756258773017
OBA-BILGEH 2,,,,40.571964097545,50.039265
OBA-XIRDALAN 37,,,,40.451127320194,49.754104757672
OBA-MASAZIR 12,,,,40.47907,49.768037
OBA-XIRDALAN 5,,,,40.446375097545,49.751326
OBA-XASAXUNA 5,,,,40.427699989847,50.210144415345
OBA-MASAZIR 18,,,,40.483559329906,49.768692846287
OBA-XIRDALAN 27,,,,40.448631516969,49.750794868177
OBA-GORADIL 1,,,,40.544369252873,49.835100371164
OBA-MASAZIR 5,,,,40.485487097545,49.769425
OBA-XIRDALAN 31,,,,40.457332507537,49.753724401614
OBA-XIRDALAN 25,,,,40.449450697563,49.75015396453
OBA-HOKMELI 5,,,,40.421067602496,49.741542065852
OBA-HOKMELI 7,,,,40.441712469581,49.745215776565
OBA-XASAXUNA 3,,,,40.439973279357,50.211767799058
OBA-TURKAN 6,,,,40.359627681879,50.210659697912
OBA-XIRDALAN 2,,,,40.456726097545,49.750055
OBA-QOBUPARK,,,,40.346950212052,49.748881668302
OBA-TURKAN 2,,,,40.365745097545,50.214058
OBA-MASAZIR 22,,,,40.481589524883,49.761569878576
OBA-XIRDALAN 40,,,,40.455509965074,49.747096610508
OBA-HOKMELI 4,,,,40.440076930077,49.741278083138
OBA-XIRDALAN 24,,,,40.449874097545,49.74389
OBA-MASAZIR 8,,,,40.480034097545,49.75762
OBA-XIRDALAN 8,,,,40.461945097545,49.748021
OBA-TURKAN 4,,,,40.362641097545,50.216308
OBA-XIRDALAN 6,,,,40.455482097545,49.743815
OBA-MASAZIR 3,,,,40.476199097545,49.752736
OBA.MASAZIR 13,,,,40.484923,49.758009
OBA-XIRDALAN 18,,,,40.454550097545,49.740328
OBA-MASAZIR 21,,,,40.478884481357,49.750237941759
OBA-XIRDALAN 20,,,,40.454956182015,49.738666040188
OBA-TURKAN 1,,,,40.365154097545,50.223009
OBA-XIRDALAN,,,,40.457259097545,49.739339
OBA-LOKBATAN 6,,,,40.331125097545,49.745696
OBA-XIRDALAN 19,,,,40.460910097545,49.739407
OBA-MASAZIR,,,,40.490714097545,49.755529
OBA-MASAZIR 24,,,,40.47575,49.746167
OBA-ABSHERON GS 3,,,,40.470880549534,49.743046442328
OBA-XIRDALAN 3,,,,40.456174097545,49.736468
OBA-LOKBATAN 8,,,,40.32744328942,49.74569334487
OBA-QRECH,,,,40.495921097545,50.198186
OBA-NOVXANI 3,,,,40.524420097545,49.783265
OBA-XIRDALAN 14,,,,40.457713097545,49.735727
OBA-ABSHERON GS,,,,40.470773097545,49.740451
OBA-MASAZIR 15,,,,40.490697737513,49.75210698125
OBA-MASAZIR 7,,,,40.494124097545,49.754374
OBA-MASAZIR 23,,,,40.489139,49.749861
OBA-XIRDALAN 23,,,,40.456070792668,49.732221925896
OBA-XIRDALAN 22,,,,40.454399097545,49.731467
OBA-LOKBATAN,,,,40.325910097545,49.74209
OBA-TURKAN 7,,,,40.365269245968,50.229938267347
OBA-SHUVELAN 3,,,,40.493404097545,50.205269
OBA-XIRDALAN 29,,,,40.463663972504,49.734296391551
OBA-XIRDALAN 34,,,,40.458827482761,49.732027189944
OBA-ABSHERON GS 2,,,,40.473622737377,49.738746334439
OBA-MASAZIR 2,,,,40.491618097545,49.74879
OBA-XIRDALAN 10,,,,40.451461097545,49.728203
OBA-ZIRE 5,,,,40.423372097545,50.235707
OBA-MASAZIR 4,,,,40.492605097545,49.747374
OBA-NOVXANI 4,,,,40.528592097545,49.778459
OBA-HOKMELI,,,,40.433892097545,49.720978
OBA-QOBU 2,,,,40.391378441593,49.716950980305
OBA-XIRDALAN 26,,,,40.460548079988,49.727688157671
OBA-LOKBATAN 11,,,,40.309860265279,49.744472199997
OBA-XIRDALAN 28,,,,40.456489709489,49.724900036681
OBA-XIRDALAN 39,,,,40.458917,49.725806
OBA-SHUVELAN 8,,,,40.492351232848,50.21305998651
OBA-NOVXANI,,,,40.533829097545,49.779923
OBA-HOKMELI 3,,,,40.433218928131,49.717361100003
OBA-XIRDALAN 41,,,,40.46529310648,49.72759547658
OBA-XIRDALAN 35,,,,40.448932925259,49.72138255767
OBA-QOBU 3,,,,40.396297001971,49.713629633121
OBA-LOKBATAN 2,,,,40.322255097545,49.734829
OBA-XIRDALAN 7,,,,40.459031097545,49.723927
OBA-XIRDALAN 12,,,,40.463278097545,49.724952
OBA-XIRDALAN 21,,,,40.463591097545,49.724338
OBA-XIRDALAN 30,,,,40.458452924446,49.722152544265
OBA-MASAZIR 17,,,,40.493006628754,49.739748056908
OBA-XIRDALAN 13,,,,40.461197097545,49.721627
OBA-HOKMELI 6,,,,40.431240483352,49.712542853218
OBA-LOKBATAN 9,,,,40.328572784983,49.727044871149
OBA-QOBU,,,,40.404895097545,49.708652
OBA-LOKBATAN 7,,,,40.321894429943,49.729890221071
OBA-XIRDALAN 9,,,,40.457496097545,49.717444
OBA-LOKBATAN 5,,,,40.324940097545,49.726655
OBA-NOVXANI 2,,,,40.548519097545,49.781971
OBA-NUBAR 2,,,,40.442700521261,49.706800237916
OBA-LOKBATAN 3,,,,40.327206097545,49.718756
OBA-QOBU 4,,,,40.415588106123,49.701286878958
OBA-ATYALI 2,,,,40.445682932936,49.698100371138
OBA-NOVXANI 5,,,,40.530618263632,49.745723836193
OBA-ATYALI 1,,,,40.443994953876,49.68675291259
OBA-GUZDEK 3,,,,40.370279048053,49.67877181801
OBA-SARAY 14,,,,40.529594060942,49.720194848713
OBA-SARAY 9,,,,40.533667097545,49.723447
OBA-ZIRE 6,,,,40.387909091557,50.290107819912
OBA-SARAY 7,,,,40.537179097545,49.720581
OBA-ZIRE 4,,,,40.364377085065,50.287847226635
OBA-SARAY 6,,,,40.529040097545,49.710552
OBA-ZIRE,,,,40.372329097545,50.291929
OBA-SARAY 17,,,,40.53269349724,49.711444702144
OBA-SARAY 12,,,,40.524179257375,49.704069403706
OBA-SARAY 8,,,,40.534919097545,49.711839
OBA-ZIRE 2,,,,40.365330097545,50.294628
OBA-SARAY 20,,,,40.52149233549,49.697637922089
OBA-SARAY 5,,,,40.539274097545,49.711414
OBA-SARAY 10,,,,40.520883981123,49.696478153249
OBA-SARAY 13,,,,40.54708549427,49.713291763748
OBA-SARAY,,,,40.544689097545,49.710056
OBA-SARAY 11,,,,40.525936947378,49.693201469076
OBA-SARAY 15,,,,40.549241114752,49.712639877913
OBA-GUZDEK 1,,,,40.481531097545,49.665313
OBA-GUZDEK 2,,,,40.482856387955,49.66485296631
OBA-SUMQAYIT 56,,,,40.558656158236,49.715290560337
OBA-SARAY 16,,,,40.546111025467,49.700366497047
OBA-MUSFIQABAD 2,,,,40.462310097545,49.647709
OBA-SUMQAYIT 21,,,,40.557915097545,49.705422
OBA-SUMQAYIT 54,,,,40.562538960019,49.706799257672
OBA-MUSHFIQABAD 9,,,,40.463197578523,49.643910357672
OBA-PUTA 3,,,,40.299676031682,49.661667823692
OBA-SUMQAYIT 36,,,,40.565926667073,49.707491724482
OBA-SUMQAYIT 33,,,,40.552482097545,49.694121
OBA-YENI YASAMAL 41,,,,40.458697462514,49.639837786508
OBA-PUTA 2,,,,40.295919097545,49.660369
OBA-SUMQAYIT 28,,,,40.558100097545,49.696884
OBA-MUSHFIQABAD 13,,,,40.46194352902,49.637172701104
OBA-SUMQAYIT 39,,,,40.561427862158,49.693856713437
OBA-SUMQAYIT 8,,,,40.569534097545,49.699702
OBA-CEYRANBATAN 1,,,,40.546690097545,49.676206
OBA-ARTYOM 4,,,,40.470751097545,50.323434
OBA-CORAT 2,,,,40.574194,49.700444
OBA-MUSHFIGABAD 10,,,,40.469707579266,49.630992239758
OBA-ULD_MUSFIQABAD,,,,40.465428097545,49.629473
OBA-SUMQAYIT 1,,,,40.568267097545,49.69389
OBA-ARTYOM 5,,,,40.468140097545,50.326281
OBA-CEYRANBATAN 3,,,,40.539934668832,49.668500833186
OBA-SUMQAYIT 10,,,,40.561912097545,49.685416
OBA-GURGAN 1,,,,40.395512097545,50.338476
OBA-ARTYOM 7,,,,40.456050490027,50.334848545306
OBA-MUSHFIQABAD 14,,,,40.467081681536,49.623878231571
OBA-SUMQAYIT 27,,,,40.575929097545,49.693544
OBA-ARTYOM,,,,40.453256097545,50.337169
OBA-MUSFIQABAD 4,,,,40.467590097545,49.622716
OBA-ARTYOM 6,,,,40.450063328615,50.338649542366
OBA-MUSHFIQABAD 11,,,,40.466479273365,49.618909160646
OBA-SUMQAYIT 44,,,,40.576834825538,49.689264261463
OBA-SUMQAYIT 43,,,,40.573939193649,49.683153261079
OBA-SUMQAYIT 11,,,,40.578553097545,49.686727
OBA-CEYRANBATAN 4,,,,40.548528,49.658556
OBA-SUMQAYIT 15,,,,40.577145097545,49.683962
OBA-SUMQAYIT 2,,,,40.569691097545,49.67423
OBA-MUSFIQABAD 5,,,,40.472515097545,49.613878
OBA-SUMQAYIT 46,,,,40.581381538859,49.682596191607
OBA-SUMQAYIT 9,,,,40.580626097545,49.680018
OBA-SUMQAYIT 40,,,,40.566403713211,49.665718091048
OBA-SUMQAYIT 45,,,,40.582184390151,49.680706572309
OBA-CEYRANBATAN 2,,,,40.547707097545,49.648956
OBA-SUMQAYIT 41,,,,40.578421635026,49.674748804169
OBA-SUMQAYIT 3,,,,40.583697097545,49.678306
OBA-SUMQAYIT 38,,,,40.586818372511,49.679821151879
OBA-SUMQAYIT 25,,,,40.577024097545,49.668526
OBA-SUMQAYIT 18,,,,40.585668097545,49.670445
SUMQAYIT 37,,,,40.59124604923,49.67572332665
OBA-SUMQAYIT 26,,,,40.589485097545,49.671053
OBA-SUMQAYIT 24,,,,40.587721097545,49.666524
OBA-SUMQAYIT 22,,,,40.592359097545,49.67075
OBA-QIZILDASH 1,,,,40.305875982125,49.596277799996
OBA-SUMQAYIT 12,,,,40.594655097545,49.664469
OBA-SUMQAYIT 16,,,,40.603389097545,49.664709
OBA-SUMQAYIT 57,,,,40.566444,49.628028
OBA-SUMQAYIT 48,,,,40.606968551068,49.666183221716
OBA-SUMQAYIT 47,,,,40.605785391396,49.654479317501
OBA-SUMQAYIT 29,,,,40.606031097545,49.652348
OBA-SUMQAYIT 20,,,,40.607262097545,49.641805
OBA-SUMQAYIT 42,,,,40.558315964042,49.585911047969
OBA-SAHIL 5,,,,40.229372097545,49.581843
OBA-SAHIL 2,,,,40.224585097545,49.577367
OBA-SAHIL 6,,,,40.22368678379,49.576698644144
OBA-SAHIL 9,,,,40.226042697996,49.574422942328
OBA-SAHIL 8,,,,40.224942141287,49.572112447891
OBA-SAHIL 7,,,,40.219751524619,49.569700672257
OBA-NASOSNU 3,,,,40.61714161823,49.575879226217
OBA-NASOSNU 4,,,,40.619513840294,49.576243662673
OBA-MUSHFIQABAD 12,,,,40.494365176671,49.49724195891
OBA-NASOSNU 1,,,,40.620863097545,49.565053
OBA-NASOSNU 6,,,,40.624409958753,49.566138899891
OBA-NASOSNU 5,,,,40.620702392222,49.559470155353
OBA-QARADAG 1,,,,40.199570097545,49.508811
OBA-SANQACAL 1,,,,40.166745097545,49.461456
OBA-SANQACAL 2,,,,40.164406855336,49.462374855522
OBA-QOBUSTAN 4,,,,40.083890856191,49.412637079908
OBA-QOBUSTAN 1,,,,40.081529097545,49.412919
OBA-QOBUSTAN 3,,,,40.078651544118,49.412673465847
OBA-QOBUSTAN 2,,,,40.079700097545,49.406239
OBA-ELET 8,,,,39.973555008596,49.407650194791
OBA-ELET 5,,,,39.969537248386,49.406713245214
OBA-ELET 6,,,,39.956374962674,49.412065008633
OBA-ELET 9,,,,39.956612,49.408707
OBA-ELET 3,,,,39.954761097545,49.408876
OBA-ELET 7,,,,39.950298361864,49.410006342329
OBA-ELET 2,,,,39.947765097545,49.401872
OBA-XIZI 1,,,,40.868833,49.340833
OBA-SALYAN 19,,,,39.843848686209,49.324525540428
OBA-HACIQABUL 3,,,,40.09,49.071015
OBA-HACIQABUL 13,,,,40.031121912807,49.096468888278
OBA-MEREZE 2,,,,40.519856097545,48.938759
OBA-MEREZE 3,,,,40.527560097545,48.937543
OBA-MEREZE 1,,,,40.533112097545,48.926915
OBA-HACIQABUL 9,,,,40.261396423785,48.877046330243
OBA-HACIQABUL 12,,,,40.042780363289,48.940558665412
OBA-HACIQABUL 1,,,,40.044448,48.935333
OBA-HACIQABUL 7,,,,40.04008815802,48.937697957773
OBA-HACIQABUL 11,,,,40.042996411024,48.935190467434
OBA-HACIQABUL 10,,,,40.033283233676,48.940827633508
OBA-HACIQABUL 2,,,,40.032639,48.93512
OBA-HACIQABUL 5,,,,40.04071,48.929465
OBA-SIRVAN 24,,,,39.95774792617,48.970657718902
OBA-SHIRVAN 33,,,,39.953640498549,48.961046736104
OBA-SHIRVAN 15,,,,39.949011,48.962489
OBA-SHIRVAN 14,,,,39.963725129811,48.949284324543
OBA-SHIRVAN 3,,,,39.959229,48.95064
OBA-SHIRVAN 11,,,,39.9621,48.94729
OBA-SHIRVAN 19,,,,39.961488045741,48.947526287274
OBA-SHIRVAN 25,,,,39.94909152489,48.956256342329
OBA-SHIRVAN 9,,,,39.956033,48.949692
OBA-SHIRVAN 23,,,,39.965697246097,48.941317215172
OBA-SHIRVAN,,,,39.96136,48.94406
OBA-SHIRVAN 16,,,,39.952901319052,48.94978342887
OBA-SHIRVAN 17,,,,39.963691,48.941125
OBA-SHIRVAN 7,,,,39.957973,48.943685
OBA-SHIRVAN 27,,,,39.96050282723,48.940173724782
OBA-SHIRVAN 20,,,,39.955337801806,48.943242630165
OBA-SHIRVAN 2,,,,39.956506,48.940557
SIRVAN 21,,,,39.954293818415,48.941059141231
OBA-SHIRVAN 6,,,,39.95305,48.94137
OBA-SHIRVAN 26,,,,39.959240321804,48.936217276357
SHIRVAN 22,,,,39.947553984101,48.932448038971
OBA-SHIRVAN 10,,,,39.93558,48.927974
SIYEZEN 7,,,,41.076498032783,49.133840459143
OBA-SIYEZEN 1,,,,41.068121,49.118723
OBA-HACIQABUL 8,,,,40.097287700356,48.82101874688
OBA-SHIRVAN 29,,,,39.9360327444,48.918028554761
OBA-SIYEZEN 8,,,,41.072291699432,49.117435704466
OBA-SHIRVAN 28,,,,39.927426062926,48.921336790576
OBA-SIYEZEN 4,,,,41.082569,49.128756
OBA-SHIRVAN 13,,,,39.93647,48.91357
OBA-SHIRVAN 18,,,,39.934006828358,48.914124619369
OBA-SIYEZEN 9,,,,41.076699732204,49.112271616523
OBA-SHIRVAN 34,,,,39.935440955172,48.907694196081
OBA-SIYEZEN 2,,,,41.076188,49.110817
OBA-SHIRVAN 31,,,,39.945242870023,48.899716586263
OBA-SIYEZEN 5,,,,41.083464442572,49.104842857621
OBA-SABIRABAD 14,,,,39.923151268211,48.874513463732
OBA.SALYAN 16,,,,39.815627713883,48.954957732119
OBA-SALYAN 21,,,,39.750858283809,49.021884384245
OBA-SALYAN 35,,,,39.706009328478,49.073819523182
OBA-SHAMAXI 16,,,,40.584889,48.705778
OBA-SALYAN 31,,,,39.796373648448,48.96040782699
OBA-SAMAXI 2,,,,40.492407097545,48.680211
OBA-SALYAN 23,,,,39.767647416772,48.978826006851
SAMAXI 10,,,,40.495804725025,48.678016637987
OBA-SHAMAXI 14,,,,40.541260078429,48.679636862544
OBA-SALYAN 14,,,,39.780838,48.935616
OBA-SAMAXI 9,,,,40.634150097545,48.643218
OBA-SHAMAXI 11,,,,40.609721614154,48.636117120843
OBA-SAMAXI 3,,,,40.637675097545,48.643264
OBA-SHAMAXI 15,,,,40.628921248017,48.640204630169
OBA-SAMAXI 6,,,,40.635991097545,48.638678
OBA-SAMAXI 1,,,,40.639345097545,48.638266
OBA-SABIRABAD 8,,,,39.919703,48.762753
OBA-SAMAXI 4,,,,40.631179097545,48.634668
OBA-SHAMAXI  13,,,,40.651838660754,48.64012713886
OBA-SAMAXI 5,,,,40.638884097545,48.631784
OBA-SAMAXI 7,,,,40.644633097545,48.632727
OBA-SABIRABAD 19,,,,39.938593358873,48.731938879273
OBA-SABIRABAD 26,,,,40.043264157266,48.662856684493
OBA-SABIRABAD 11,,,,39.943139,48.710552
OBA-SALYAN 25,,,,39.642050110394,48.971102166497
OBA-SHABRAN 4,,,,41.194832,48.991282
OBA-SABIRABAD 23,,,,40.102009930929,48.595050905194
OBA-SHABRAN 11,,,,41.201869949888,48.985993228198
OBA-SHABRAN 10,,,,41.215675726071,49.003159237604
OBA-SHABRAN 3,,,,41.20232,48.981049
OBA-SHABRAN 6,,,,41.202109,48.98029
OBA-SHABRAN 9,,,,41.219965691221,49.002518540212
OBA-SHABRAN 5,,,,41.207871,48.982651
OBA-SHABRAN 1,,,,41.211655,48.986771
OBA-SALYAN 15,,,,39.597711036631,48.984578612951
OBA-SALYAN 36,,,,39.595502471947,48.983791941211
OBA-SABIRABAD 17,,,,40.058732340845,48.596565387295
OBA-SALYAN 28,,,,39.593755485431,48.984050633426
OBA-SALYAN 22,,,,39.593362392634,48.980581809455
OBA-NEFTCHALA 13,,,,39.57123259724,49.006976741989
OBA-SALYAN 24,,,,39.60277814741,48.962470372346
OBA-SALYAN 10,,,,39.589811,48.97996
OBA-SABIRABAD 37,,,,39.960699323044,48.636930130153
OBA-SABIRABAD 38,,,,40.104308188817,48.56913532405
OBA-SALYAN 26,,,,39.59295320303,48.971713254116
OBA-SALYAN 1,,,,39.59405,48.970019
OBA-SALYAN 29,,,,39.5901111,48.975211471164
OBA-SALYAN 6,,,,39.591435,48.97097
OBA-SALYAN 2,,,,39.587815,48.975772
OBA-SALYAN 27,,,,39.584395717296,48.97991298976
OBA-SALYAN 3,,,,39.578568,48.98164
OBA-SALYAN 12,,,,39.581469,48.970261
OBA-SALYAN 7,,,,39.576546,48.975722
OBA-SALYAN 18,,,,39.574458048813,48.97220074231
OBA-SAATLI 9,,,,39.908126078207,48.64654759397
OBA-NEFTCHALA 11,,,,39.411422898016,49.249848876089
OBA-SALYAN 20,,,,39.576902447346,48.948173920211
OBA-SALYAN 9,,,,39.56407,48.96087
OBA-NEFTCHALA 15,,,,39.408620484652,49.235304459009
OBA-NEFTCALA 10,,,,39.396084,49.241495
OBA-NEFTCHALA 17,,,,39.385162923042,49.247104757672
OBA-NEFTCALA 1,,,,39.385695,49.242911
OBA-NEFTCALA 2,,,,39.38058,49.246787
OBA-NEFTCHALA 18,,,,39.37940562654,49.247251272496
OBA-NEFTCALA 3,,,,39.376317,49.247875
OBA-NEFTCALA 5,,,,39.37662,49.243564
OBA-SABIRABAD 16,,,,40.014616807665,48.519778138105
OBA-NEFTCHALA 12,,,,39.465439297919,49.036939830271
OBA-SHABRAN 2,,,,41.259565,48.902591
OBA-NEFTCHALA 6,,,,39.482072,49.00195
OBA-NEFTCALA 8,,,,39.423914,49.100384
OBA-NEFTCHALA 16,,,,39.352066391136,49.247969982911
OBA-SABIRABAD 3,,,,40.049519041347,48.479468619021
SABIRABAD 18,,,,40.004351610679,48.4889722
OBA-AGSU 1,,,,40.5561,48.406205
OBA-AGSU 8,,,,40.558838596203,48.403216895244
OBA-SABIRABAD 30,,,,40.008890561848,48.481688938226
OBA-SABIRABAD 31,,,,40.017008337747,48.475572702171
OBA-NEFTCALA 4,,,,39.438929,49.019966
OBA-AGSU 6,,,,40.574980952609,48.401609008577
OBA-SABIRABAD 24,,,,40.013975828004,48.47241944185
